event_id,threat_type,severity,risk_score,current_status,predicted_next_status
3408,Open Redirect,Low,10,Fixed,Fixed
3409,IDOR,Medium,33,Discovered,Exploitable
3410,Misconfiguration,Critical,84,Verified,Exploitable
3411,XSS,Low,66,Exploitable,Verified
3412,Misconfiguration,Critical,5,Verified,Exploitable
3413,Misconfiguration,High,14,Fixed,Fixed
3414,Misconfiguration,Critical,47,Discovered,Discovered
3415,SQL Injection,Low,13,Fixed,Fixed
3416,Path Traversal,Critical,100,Exploitable,Exploitable
3417,Open Redirect,High,36,Fixed,Fixed
3418,XSS,Critical,14,Fixed,Fixed
3419,RCE,Medium,18,Fixed,Fixed
3420,XSS,Critical,16,Fixed,Fixed
3421,CSRF,Critical,4,Exploitable,Exploitable
3422,IDOR,Critical,32,Discovered,Exploitable
3423,XSS,High,10,Exploitable,Exploitable
3424,IDOR,Critical,16,Verified,Exploitable
3425,XSS,High,60,Discovered,Discovered
3426,RCE,High,38,Verified,Exploitable
3427,IDOR,High,7,Exploitable,Exploitable
3428,RCE,Low,100,Exploitable,Fixed
3429,IDOR,Medium,21,Discovered,Verified
3430,XSS,High,72,Discovered,Verified
3431,XSS,High,64,Discovered,Verified
3432,RCE,Medium,37,Verified,Verified
3433,Misconfiguration,Critical,16,Verified,Exploitable
3434,CSRF,Low,33,Exploitable,Exploitable
3435,XSS,Medium,15,Verified,Exploitable
3436,Open Redirect,Medium,44,Discovered,Verified
3437,SQL Injection,Critical,40,Exploitable,Fixed
3438,IDOR,High,52,Exploitable,Exploitable
3439,Path Traversal,Low,59,Verified,Exploitable
3440,RCE,High,51,Discovered,Verified
3441,Open Redirect,Medium,28,Verified,Exploitable
3442,CSRF,High,58,Discovered,Discovered
3443,Open Redirect,Low,59,Fixed,Fixed
3444,RCE,Critical,36,Exploitable,Verified
3445,Open Redirect,Critical,9,Fixed,Fixed
3446,Open Redirect,Medium,9,Verified,Exploitable
3447,Misconfiguration,Medium,80,Exploitable,Fixed
3448,CSRF,Medium,58,Exploitable,Exploitable
3449,IDOR,Critical,74,Discovered,Verified
3450,SQL Injection,Critical,99,Verified,Exploitable
3451,Path Traversal,Low,5,Fixed,Fixed
3452,Misconfiguration,High,50,Exploitable,Verified
3453,Open Redirect,Medium,76,Fixed,Fixed
3454,IDOR,Medium,57,Verified,Fixed
3455,Path Traversal,Low,10,Exploitable,Exploitable
3456,XSS,Medium,86,Discovered,Verified
3457,Path Traversal,High,60,Discovered,Verified
3458,IDOR,Low,42,Discovered,Verified
3459,IDOR,Medium,47,Discovered,Exploitable
3460,IDOR,Medium,48,Discovered,Verified
3461,XSS,High,43,Verified,Exploitable
3462,Misconfiguration,High,46,Exploitable,Fixed
3463,Path Traversal,High,92,Discovered,Verified
3464,Misconfiguration,Low,6,Discovered,Exploitable
3465,Misconfiguration,Medium,55,Verified,Discovered
3466,Open Redirect,Medium,84,Verified,Exploitable
3467,CSRF,Critical,66,Exploitable,Exploitable
3468,Path Traversal,Critical,2,Exploitable,Exploitable
3469,XSS,Medium,92,Fixed,Fixed
3470,XSS,Low,75,Fixed,Fixed
3471,Open Redirect,Low,58,Exploitable,Exploitable
3472,RCE,High,34,Fixed,Fixed
3473,Misconfiguration,Critical,34,Exploitable,Exploitable
3474,RCE,Critical,54,Exploitable,Fixed
3475,XSS,High,82,Verified,Exploitable
3476,Path Traversal,Critical,95,Fixed,Fixed
3477,IDOR,Medium,14,Fixed,Fixed
3478,SQL Injection,Low,95,Exploitable,Exploitable
3479,IDOR,High,42,Exploitable,Exploitable
3480,Path Traversal,High,10,Verified,Exploitable
3481,Misconfiguration,High,73,Verified,Exploitable
3482,Open Redirect,Critical,42,Exploitable,Exploitable
3483,Path Traversal,Low,73,Fixed,Fixed
3484,CSRF,High,82,Verified,Exploitable
3485,RCE,Critical,5,Discovered,Verified
3486,IDOR,Low,89,Fixed,Fixed
3487,RCE,Medium,84,Exploitable,Exploitable
3488,Misconfiguration,Low,73,Verified,Exploitable
3489,Open Redirect,Medium,67,Discovered,Verified
3490,Misconfiguration,High,47,Discovered,Verified
3491,IDOR,Critical,43,Discovered,Exploitable
3492,RCE,Low,66,Exploitable,Fixed
3493,CSRF,Critical,17,Fixed,Fixed
3494,XSS,Medium,97,Verified,Exploitable
3495,Path Traversal,Low,91,Verified,Exploitable
3496,CSRF,Low,34,Verified,Exploitable
3497,SQL Injection,Critical,83,Verified,Exploitable
3498,Open Redirect,Low,11,Fixed,Fixed
3499,SQL Injection,High,47,Fixed,Fixed
3500,SQL Injection,Low,13,Fixed,Fixed
3501,Misconfiguration,High,19,Fixed,Fixed
3502,Misconfiguration,Critical,49,Verified,Verified
3503,RCE,Low,62,Exploitable,Fixed
3504,Path Traversal,Medium,44,Fixed,Fixed
3505,Misconfiguration,Medium,56,Discovered,Verified
3506,IDOR,High,76,Verified,Exploitable
3507,Path Traversal,High,39,Exploitable,Fixed
3508,Path Traversal,High,14,Exploitable,Fixed
3509,CSRF,Medium,47,Exploitable,Fixed
3510,RCE,High,1,Verified,Exploitable
3511,CSRF,Critical,100,Discovered,Verified
3512,Misconfiguration,Critical,9,Verified,Exploitable
3513,SQL Injection,Low,89,Exploitable,Fixed
3514,CSRF,Low,7,Fixed,Fixed
3515,Path Traversal,High,81,Verified,Exploitable
3516,Misconfiguration,Low,86,Verified,Exploitable
3517,Open Redirect,Medium,46,Exploitable,Fixed
3518,CSRF,Critical,59,Discovered,Verified
3519,IDOR,Low,88,Discovered,Exploitable
3520,Open Redirect,High,7,Discovered,Discovered
3521,CSRF,Critical,78,Fixed,Fixed
3522,CSRF,High,12,Fixed,Fixed
3523,Open Redirect,Critical,96,Discovered,Verified
3524,Path Traversal,Medium,0,Exploitable,Exploitable
3525,Path Traversal,Medium,42,Fixed,Fixed
3526,SQL Injection,Low,74,Discovered,Verified
3527,XSS,Medium,39,Verified,Fixed
3528,SQL Injection,Critical,42,Exploitable,Fixed
3529,RCE,Medium,65,Exploitable,Fixed
3530,Path Traversal,Medium,9,Fixed,Fixed
3531,IDOR,Medium,48,Discovered,Verified
3532,SQL Injection,High,79,Discovered,Verified
3533,XSS,Low,24,Discovered,Verified
3534,SQL Injection,Critical,38,Verified,Exploitable
3535,XSS,Medium,58,Discovered,Verified
3536,XSS,Low,44,Discovered,Verified
3537,CSRF,Medium,90,Verified,Exploitable
3538,Open Redirect,Medium,27,Fixed,Fixed
3539,SQL Injection,High,29,Discovered,Verified
3540,Open Redirect,Medium,14,Discovered,Verified
3541,Path Traversal,Low,71,Discovered,Exploitable
3542,CSRF,Critical,73,Discovered,Verified
3543,Path Traversal,Low,13,Exploitable,Exploitable
3544,CSRF,Medium,36,Verified,Exploitable
3545,SQL Injection,Medium,8,Discovered,Verified
3546,Path Traversal,High,77,Exploitable,Fixed
3547,RCE,Critical,69,Exploitable,Verified
3548,RCE,Medium,28,Discovered,Verified
3549,RCE,Medium,52,Exploitable,Fixed
3550,XSS,High,89,Exploitable,Exploitable
3551,Open Redirect,High,22,Discovered,Verified
3552,RCE,Low,54,Fixed,Fixed
3553,Path Traversal,Medium,35,Verified,Exploitable
3554,SQL Injection,Low,98,Verified,Exploitable
3555,XSS,Medium,63,Discovered,Verified
3556,IDOR,Medium,50,Fixed,Fixed
3557,Misconfiguration,Medium,10,Verified,Exploitable
3558,RCE,Low,48,Fixed,Fixed
3559,SQL Injection,Low,43,Verified,Verified
3560,CSRF,High,96,Fixed,Fixed
3561,CSRF,Critical,69,Discovered,Verified
3562,SQL Injection,Medium,15,Exploitable,Discovered
3563,RCE,Low,85,Discovered,Verified
3564,CSRF,Medium,79,Discovered,Exploitable
3565,RCE,High,37,Exploitable,Verified
3566,Misconfiguration,Medium,51,Verified,Exploitable
3567,Misconfiguration,Low,21,Fixed,Fixed
3568,Misconfiguration,High,33,Exploitable,Fixed
3569,Open Redirect,Low,93,Exploitable,Exploitable
3570,IDOR,Low,64,Discovered,Verified
3571,SQL Injection,Low,100,Verified,Exploitable
3572,Open Redirect,Critical,27,Verified,Exploitable
3573,RCE,Medium,78,Discovered,Verified
3574,Open Redirect,High,33,Verified,Exploitable
3575,Path Traversal,Medium,52,Exploitable,Fixed
3576,Path Traversal,Medium,46,Discovered,Verified
3577,CSRF,High,77,Fixed,Fixed
3578,SQL Injection,Critical,0,Fixed,Fixed
3579,IDOR,Critical,70,Discovered,Fixed
3580,Misconfiguration,Medium,24,Exploitable,Exploitable
3581,IDOR,High,80,Discovered,Discovered
3582,RCE,Low,80,Fixed,Fixed
3583,Path Traversal,High,66,Discovered,Discovered
3584,XSS,Critical,9,Fixed,Fixed
3585,CSRF,Critical,66,Fixed,Fixed
3586,Path Traversal,Critical,62,Discovered,Verified
3587,XSS,Critical,18,Verified,Exploitable
3588,Path Traversal,Critical,78,Exploitable,Fixed
3589,Misconfiguration,Low,30,Exploitable,Exploitable
3590,Open Redirect,High,29,Discovered,Verified
3591,RCE,High,81,Exploitable,Discovered
3592,IDOR,Critical,45,Discovered,Verified
3593,Path Traversal,Low,15,Verified,Exploitable
3594,RCE,Critical,65,Verified,Exploitable
3595,XSS,Critical,69,Fixed,Fixed
3596,XSS,Low,55,Fixed,Fixed
3597,XSS,High,5,Discovered,Verified
3598,Path Traversal,High,74,Verified,Exploitable
3599,IDOR,High,88,Discovered,Verified
3600,Misconfiguration,High,35,Fixed,Fixed
3601,Path Traversal,Medium,45,Verified,Exploitable
3602,Misconfiguration,Low,83,Verified,Exploitable
3603,XSS,Medium,3,Exploitable,Fixed
3604,IDOR,High,27,Discovered,Exploitable
3605,CSRF,Low,61,Fixed,Fixed
3606,SQL Injection,Medium,35,Discovered,Verified
3607,IDOR,Medium,14,Fixed,Fixed
3608,Misconfiguration,Critical,13,Discovered,Verified
3609,Path Traversal,High,80,Exploitable,Fixed
3610,Misconfiguration,Critical,0,Exploitable,Exploitable
3611,RCE,Low,23,Verified,Exploitable
3612,RCE,Critical,25,Verified,Verified
3613,Open Redirect,Medium,68,Verified,Verified
3614,CSRF,Critical,90,Exploitable,Fixed
3615,RCE,Low,99,Verified,Verified
3616,Path Traversal,Low,67,Exploitable,Exploitable
3617,XSS,Critical,68,Verified,Exploitable
3618,IDOR,Critical,10,Verified,Exploitable
3619,IDOR,Low,85,Discovered,Verified
3620,XSS,Medium,5,Verified,Exploitable
3621,Path Traversal,Critical,29,Discovered,Discovered
3622,RCE,High,17,Exploitable,Exploitable
3623,Path Traversal,Critical,21,Fixed,Fixed
3624,SQL Injection,Low,47,Verified,Exploitable
3625,IDOR,Medium,97,Exploitable,Exploitable
3626,Misconfiguration,Critical,58,Discovered,Verified
3627,Path Traversal,Low,10,Exploitable,Exploitable
3628,Path Traversal,Medium,39,Exploitable,Fixed
3629,RCE,Low,22,Fixed,Fixed
3630,XSS,Medium,21,Fixed,Exploitable
3631,IDOR,Low,28,Exploitable,Fixed
3632,Misconfiguration,Low,5,Fixed,Fixed
3633,Misconfiguration,Critical,93,Verified,Exploitable
3634,Misconfiguration,Medium,74,Fixed,Fixed
3635,IDOR,High,59,Fixed,Fixed
3636,Open Redirect,High,87,Fixed,Exploitable
3637,IDOR,Medium,11,Verified,Exploitable
3638,IDOR,Medium,29,Discovered,Discovered
3639,SQL Injection,Low,26,Fixed,Fixed
3640,RCE,Critical,33,Discovered,Verified
3641,XSS,Low,78,Exploitable,Exploitable
3642,RCE,Critical,90,Fixed,Fixed
3643,Open Redirect,Low,85,Fixed,Fixed
3644,RCE,High,95,Fixed,Verified
3645,Open Redirect,High,7,Verified,Fixed
3646,Misconfiguration,Low,62,Fixed,Fixed
3647,Misconfiguration,High,47,Verified,Verified
3648,RCE,Low,47,Exploitable,Fixed
3649,IDOR,Low,80,Discovered,Verified
3650,SQL Injection,High,35,Fixed,Fixed
3651,CSRF,Low,93,Fixed,Fixed
3652,Misconfiguration,Medium,60,Exploitable,Fixed
3653,RCE,Critical,92,Verified,Discovered
3654,Open Redirect,Medium,7,Discovered,Exploitable
3655,Open Redirect,Critical,53,Exploitable,Exploitable
3656,IDOR,High,48,Verified,Exploitable
3657,Misconfiguration,Critical,94,Verified,Fixed
3658,CSRF,Low,73,Verified,Exploitable
3659,RCE,Medium,53,Verified,Verified
3660,XSS,Critical,79,Exploitable,Exploitable
3661,Path Traversal,Critical,12,Fixed,Fixed
3662,Open Redirect,High,29,Fixed,Fixed
3663,Path Traversal,High,64,Verified,Fixed
3664,Path Traversal,Critical,72,Discovered,Verified
3665,SQL Injection,Low,93,Fixed,Fixed
3666,IDOR,Medium,38,Exploitable,Exploitable
3667,CSRF,Critical,54,Exploitable,Fixed
3668,Misconfiguration,Critical,69,Fixed,Fixed
3669,Open Redirect,High,61,Exploitable,Fixed
3670,SQL Injection,High,69,Verified,Exploitable
3671,XSS,Medium,14,Fixed,Fixed
3672,SQL Injection,Low,54,Exploitable,Exploitable
3673,IDOR,High,9,Discovered,Discovered
3674,XSS,Medium,56,Fixed,Fixed
3675,IDOR,High,3,Discovered,Verified
3676,SQL Injection,Medium,44,Discovered,Verified
3677,Open Redirect,High,4,Fixed,Fixed
3678,IDOR,Critical,1,Exploitable,Exploitable
3679,IDOR,Low,68,Fixed,Fixed
3680,XSS,Critical,82,Discovered,Verified
3681,IDOR,High,28,Exploitable,Exploitable
3682,SQL Injection,Critical,31,Discovered,Discovered
3683,XSS,High,32,Fixed,Fixed
3684,Path Traversal,High,16,Fixed,Fixed
3685,Path Traversal,Low,76,Fixed,Fixed
3686,Misconfiguration,Low,31,Fixed,Fixed
3687,IDOR,Low,85,Verified,Exploitable
3688,XSS,Low,6,Fixed,Fixed
3689,SQL Injection,Medium,71,Exploitable,Exploitable
3690,IDOR,Low,86,Discovered,Verified
3691,CSRF,Low,75,Discovered,Verified
3692,Open Redirect,Low,24,Fixed,Fixed
3693,CSRF,Low,55,Discovered,Exploitable
3694,SQL Injection,Medium,57,Fixed,Fixed
3695,IDOR,Medium,13,Verified,Exploitable
3696,RCE,Low,1,Fixed,Fixed
3697,Misconfiguration,Low,79,Fixed,Fixed
3698,Misconfiguration,Medium,19,Discovered,Verified
3699,CSRF,Critical,17,Discovered,Verified
3700,CSRF,Low,21,Verified,Fixed
3701,Open Redirect,Critical,88,Exploitable,Discovered
3702,SQL Injection,Medium,62,Discovered,Verified
3703,Path Traversal,Critical,30,Fixed,Fixed
3704,CSRF,Critical,64,Verified,Exploitable
3705,Open Redirect,Low,64,Fixed,Fixed
3706,Misconfiguration,Critical,19,Fixed,Fixed
3707,Open Redirect,Medium,60,Fixed,Fixed
3708,IDOR,Medium,49,Fixed,Fixed
3709,IDOR,Low,28,Discovered,Verified
3710,XSS,Critical,12,Exploitable,Exploitable
3711,IDOR,High,64,Exploitable,Fixed
3712,SQL Injection,Low,91,Discovered,Verified
3713,CSRF,Medium,82,Discovered,Verified
3714,XSS,Medium,84,Fixed,Fixed
3715,Open Redirect,Medium,53,Verified,Exploitable
3716,RCE,Critical,42,Fixed,Fixed
3717,IDOR,Critical,40,Fixed,Fixed
3718,CSRF,Low,76,Discovered,Verified
3719,IDOR,High,30,Fixed,Fixed
3720,Misconfiguration,Critical,35,Discovered,Discovered
3721,SQL Injection,Low,15,Verified,Exploitable
3722,Path Traversal,High,93,Exploitable,Exploitable
3723,Path Traversal,High,2,Exploitable,Exploitable
3724,IDOR,Low,35,Fixed,Fixed
3725,IDOR,Medium,30,Discovered,Verified
3726,Misconfiguration,Low,12,Fixed,Verified
3727,SQL Injection,Critical,22,Exploitable,Fixed
3728,SQL Injection,Low,37,Exploitable,Fixed
3729,Path Traversal,Critical,60,Discovered,Discovered
3730,CSRF,Low,74,Discovered,Verified
3731,RCE,High,69,Fixed,Fixed
3732,Open Redirect,High,84,Fixed,Fixed
3733,CSRF,Low,50,Discovered,Verified
3734,SQL Injection,High,67,Exploitable,Exploitable
3735,IDOR,High,95,Fixed,Fixed
3736,Open Redirect,Medium,76,Verified,Verified
3737,Path Traversal,High,32,Fixed,Fixed
3738,Path Traversal,Medium,30,Fixed,Fixed
3739,IDOR,Medium,70,Verified,Fixed
3740,XSS,Critical,67,Fixed,Fixed
3741,SQL Injection,High,32,Discovered,Verified
3742,Misconfiguration,Low,66,Fixed,Fixed
3743,Open Redirect,Critical,56,Fixed,Exploitable
3744,IDOR,Critical,81,Verified,Exploitable
3745,Open Redirect,Medium,45,Exploitable,Fixed
3746,IDOR,Critical,73,Exploitable,Fixed
3747,XSS,Medium,51,Verified,Exploitable
3748,IDOR,Critical,22,Fixed,Fixed
3749,XSS,High,54,Discovered,Verified
3750,IDOR,Critical,1,Exploitable,Exploitable
3751,Open Redirect,Low,3,Exploitable,Exploitable
3752,Open Redirect,High,99,Discovered,Verified
3753,Open Redirect,Critical,77,Discovered,Verified
3754,IDOR,Medium,45,Discovered,Discovered
3755,Misconfiguration,Low,34,Discovered,Verified
3756,Open Redirect,Medium,8,Fixed,Fixed
3757,Path Traversal,Critical,50,Fixed,Fixed
3758,Open Redirect,High,84,Fixed,Fixed
3759,RCE,Low,78,Exploitable,Discovered
3760,Misconfiguration,High,54,Fixed,Fixed
3761,CSRF,High,14,Fixed,Fixed
3762,Path Traversal,High,56,Exploitable,Fixed
3763,RCE,High,19,Verified,Exploitable
3764,SQL Injection,Critical,85,Exploitable,Fixed
3765,IDOR,High,59,Fixed,Fixed
3766,SQL Injection,Medium,17,Fixed,Fixed
3767,XSS,Medium,65,Fixed,Fixed
3768,IDOR,Medium,21,Discovered,Discovered
3769,Misconfiguration,Critical,60,Exploitable,Exploitable
3770,SQL Injection,Low,90,Fixed,Fixed
3771,Open Redirect,Medium,97,Exploitable,Fixed
3772,CSRF,Medium,99,Fixed,Fixed
3773,CSRF,Critical,93,Discovered,Discovered
3774,SQL Injection,Critical,13,Verified,Verified
3775,IDOR,Medium,74,Exploitable,Fixed
3776,XSS,High,78,Discovered,Verified
3777,Path Traversal,Low,74,Verified,Verified
3778,Misconfiguration,High,84,Exploitable,Verified
3779,XSS,High,47,Fixed,Verified
3780,Path Traversal,High,94,Fixed,Fixed
3781,IDOR,Critical,26,Exploitable,Exploitable
3782,CSRF,Low,80,Verified,Fixed
3783,IDOR,Medium,35,Verified,Exploitable
3784,Path Traversal,High,69,Verified,Exploitable
3785,CSRF,Low,78,Fixed,Fixed
3786,Path Traversal,Low,9,Exploitable,Exploitable
3787,SQL Injection,Medium,97,Exploitable,Discovered
3788,IDOR,Low,84,Exploitable,Exploitable
3789,IDOR,High,52,Verified,Exploitable
3790,Misconfiguration,Medium,74,Fixed,Fixed
3791,SQL Injection,Low,11,Discovered,Verified
3792,RCE,High,49,Fixed,Fixed
3793,Open Redirect,Low,87,Exploitable,Exploitable
3794,Path Traversal,Low,4,Discovered,Verified
3795,XSS,Low,43,Discovered,Verified
3796,CSRF,Medium,66,Fixed,Fixed
3797,Open Redirect,Critical,67,Verified,Exploitable
3798,Open Redirect,Critical,52,Fixed,Fixed
3799,SQL Injection,Critical,30,Discovered,Verified
3800,IDOR,Critical,93,Fixed,Fixed
3801,SQL Injection,High,10,Discovered,Verified
3802,CSRF,High,72,Discovered,Verified
3803,Misconfiguration,Medium,67,Discovered,Fixed
3804,SQL Injection,Low,42,Exploitable,Fixed
3805,Path Traversal,Critical,39,Exploitable,Exploitable
3806,RCE,Medium,6,Exploitable,Exploitable
3807,SQL Injection,Low,16,Exploitable,Verified
3808,RCE,High,67,Exploitable,Exploitable
3809,IDOR,Critical,98,Exploitable,Fixed
3810,CSRF,Critical,42,Exploitable,Fixed
3811,XSS,High,28,Exploitable,Fixed
3812,XSS,Low,17,Verified,Exploitable
3813,CSRF,Low,67,Exploitable,Fixed
3814,IDOR,Critical,60,Exploitable,Fixed
3815,Misconfiguration,Medium,10,Discovered,Exploitable
3816,Misconfiguration,Medium,0,Discovered,Verified
3817,Misconfiguration,High,55,Verified,Exploitable
3818,Open Redirect,High,94,Exploitable,Fixed
3819,XSS,High,5,Verified,Exploitable
3820,Misconfiguration,Low,78,Verified,Exploitable
3821,CSRF,Critical,40,Fixed,Fixed
3822,Path Traversal,Critical,64,Discovered,Verified
3823,RCE,Medium,94,Verified,Exploitable
3824,Path Traversal,High,8,Fixed,Fixed
3825,Path Traversal,Critical,17,Discovered,Discovered
3826,IDOR,High,21,Exploitable,Fixed
3827,RCE,Low,3,Verified,Verified
3828,CSRF,High,68,Verified,Exploitable
3829,Path Traversal,High,94,Discovered,Verified
3830,IDOR,Low,40,Exploitable,Exploitable
3831,IDOR,High,59,Exploitable,Exploitable
3832,Open Redirect,High,59,Fixed,Fixed
3833,Misconfiguration,Low,97,Exploitable,Verified
3834,XSS,Critical,96,Verified,Exploitable
3835,Path Traversal,Low,51,Fixed,Fixed
3836,XSS,High,91,Fixed,Fixed
3837,XSS,High,60,Fixed,Fixed
3838,IDOR,Medium,55,Fixed,Fixed
3839,Path Traversal,High,96,Verified,Exploitable
3840,CSRF,Low,14,Verified,Exploitable
3841,IDOR,Critical,94,Discovered,Verified
3842,SQL Injection,Critical,48,Exploitable,Exploitable
3843,Open Redirect,Medium,97,Discovered,Verified
3844,IDOR,High,83,Verified,Exploitable
3845,RCE,High,66,Exploitable,Verified
3846,IDOR,High,4,Fixed,Fixed
3847,RCE,Medium,26,Discovered,Exploitable
3848,CSRF,Low,33,Discovered,Verified
3849,XSS,Critical,29,Verified,Exploitable
3850,Misconfiguration,Critical,70,Discovered,Verified
3851,RCE,High,81,Fixed,Fixed
3852,IDOR,Critical,44,Discovered,Exploitable
3853,Path Traversal,Low,47,Discovered,Verified
3854,SQL Injection,Critical,31,Exploitable,Fixed
3855,CSRF,High,4,Discovered,Discovered
3856,Open Redirect,Low,31,Fixed,Fixed
3857,Misconfiguration,Critical,7,Discovered,Verified
3858,CSRF,Medium,34,Exploitable,Verified
3859,CSRF,Critical,58,Fixed,Fixed
3860,Open Redirect,Critical,67,Discovered,Fixed
3861,XSS,High,5,Verified,Exploitable
3862,RCE,Medium,67,Verified,Verified
3863,RCE,Medium,87,Exploitable,Exploitable
3864,Path Traversal,Medium,54,Exploitable,Verified
3865,CSRF,High,69,Verified,Exploitable
3866,Path Traversal,High,28,Exploitable,Fixed
3867,CSRF,Medium,35,Exploitable,Exploitable
3868,Open Redirect,Medium,48,Discovered,Verified
3869,RCE,High,94,Fixed,Fixed
3870,IDOR,High,82,Discovered,Exploitable
3871,Open Redirect,Medium,82,Verified,Exploitable
3872,IDOR,Critical,89,Fixed,Fixed
3873,SQL Injection,Medium,18,Verified,Exploitable
3874,IDOR,High,47,Exploitable,Fixed
3875,IDOR,Medium,47,Verified,Exploitable
3876,Path Traversal,High,22,Exploitable,Fixed
3877,Path Traversal,Critical,85,Exploitable,Fixed
3878,RCE,High,87,Exploitable,Exploitable
3879,Path Traversal,Medium,57,Fixed,Fixed
3880,IDOR,Medium,61,Exploitable,Fixed
3881,SQL Injection,Low,71,Fixed,Discovered
3882,XSS,High,33,Verified,Verified
3883,XSS,Medium,14,Verified,Exploitable
3884,Misconfiguration,High,28,Exploitable,Exploitable
3885,XSS,Medium,72,Discovered,Discovered
3886,Misconfiguration,Medium,80,Discovered,Fixed
3887,SQL Injection,Low,18,Verified,Exploitable
3888,Path Traversal,Critical,61,Fixed,Exploitable
3889,CSRF,High,99,Fixed,Fixed
3890,Open Redirect,Critical,99,Verified,Fixed
